"CRN","Course","*Campus","Days","Date","Time","Location","Hrs","Type","Title","Instructor","Seats","Limit","Enroll","Waitlist","Course Fees","Catalog"
"30530","GEOC 500-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Shari A. Kelley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC500",""
"30609","GEOC 500-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Philip Kyle","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC500",""
"30615","GEOC 500-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","William C. McIntosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC500",""
"30963","GEOC 500-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Laura E. Waters","8","10","2","0","N/A","https://catalog.nmt.edu/courses/GEOC500",""
"30964","GEOC 500-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Matthew Zimmerer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC500",""
"31748","GEOC 500-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Nels A. Iverson","9","10","1","0","N/A","https://catalog.nmt.edu/courses/GEOC500",""
"31749","GEOC 575-02","M","W","01/16/2023-05/09/2023","0900-0950","BUREAU 253","2","CLAS","Electron Microprobe Analysis","Nels A. Iverson","0","8","8","0","N/A","https://catalog.nmt.edu/courses/GEOC575",""
"30971","GEOC 589-01","M","W","01/16/2023-05/09/2023","1100-1350","MSEC 253","3","CLAS","Lithogeochemistry","Alexander Gysi","12","15","3","0","N/A","https://catalog.nmt.edu/courses/GEOC589",""
"30972","GEOC 589-02","M","M","01/16/2023-05/09/2023","1000-1250","","3","CLAS","Crustal Fluids","Nicole C. Hurtig","15","15","0","0","N/A","https://catalog.nmt.edu/courses/GEOC589",""
"30975","GEOC 589-03","M","T","01/16/2023-05/09/2023","1630-1900","BUREAU 253","3","CLAS","Geology & Econ of Ind. Mineral","Virginia T. McLemore","17","20","3","0","N/A","https://catalog.nmt.edu/courses/GEOC589",""
"31763","GEOC 589-04","M","","01/16/2023-05/09/2023","","BUREAU 128","2","CLAS","Prac Aspcts Argon Geochronolog","Matthew T. Heizler","8","10","2","0","$25","https://catalog.nmt.edu/courses/GEOC589",""
"31796","GEOC 589-04D","DE","","01/17/2023-05/09/2023","","WEB-V","2","CLAS","Prac Aspcts Argon Geochronolog","Matthew T. Heizler","5","5","0","0","$25","https://catalog.nmt.edu/courses/GEOC589",""
"30996","GEOC 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Laura E. Waters","9","10","1","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30993","GEOC 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Bonnie Frey","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30992","GEOC 591-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Alexander Gysi","8","10","2","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30114","GEOC 591-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Virginia T. McLemore","9","10","1","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30115","GEOC 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Nelia Dunbar","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30116","GEOC 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","James B. Harrison","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30156","GEOC 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Matthew T. Heizler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30184","GEOC 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Philip Kyle","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30399","GEOC 591-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","William C. McIntosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30994","GEOC 591-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Nicole C. Hurtig","8","10","2","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30439","GEOC 591-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Shari A. Kelley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30611","GEOC 591-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Matthew Zimmerer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30617","GEOC 591-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Daniel S. Jones","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"31750","GEOC 591-14","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Nels A. Iverson","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC591",""
"30743","GEOC 592-01","M","M","01/16/2023-05/09/2023","1300-1350","MSEC 103","1","CLAS","Graduate Seminar","John Naliboff","3","10","7","0","N/A","https://catalog.nmt.edu/courses/GEOC592",""
"30677","GEOC 593-01","M","F","01/16/2023-05/09/2023","1200-1250","MSEC 195","1","CLAS","Seminar","Mark Person & Shari A. Kelley","11","20","9","0","N/A","https://catalog.nmt.edu/courses/GEOC593",""
"30073","GEOC 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Alexander Gysi","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30074","GEOC 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Bonnie Frey","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30075","GEOC 595-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Nicole C. Hurtig","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30076","GEOC 595-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Shari A. Kelley","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30077","GEOC 595-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Nelia Dunbar","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30078","GEOC 595-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","James B. Harrison","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30157","GEOC 595-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Matthew T. Heizler","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30180","GEOC 595-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Philip Kyle","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30401","GEOC 595-09","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Laura E. Waters","9","10","1","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30432","GEOC 595-10","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","William C. McIntosh","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30618","GEOC 595-11","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Daniel S. Jones","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30690","GEOC 595-12","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Matthew Zimmerer","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"31751","GEOC 595-13","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Nels A. Iverson","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOC595",""
"30112","GEOP 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP500",""
"30263","GEOP 500-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Susan L. Bilek","8","10","2","0","N/A","https://catalog.nmt.edu/courses/GEOP500",""
"30397","GEOP 500-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Glenn A. Spinelli","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP500",""
"30442","GEOP 500-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Jolante W. Van Wijk","9","10","1","0","N/A","https://catalog.nmt.edu/courses/GEOP500",""
"30986","GEOP 500-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","John Naliboff","8","10","2","0","N/A","https://catalog.nmt.edu/courses/GEOP500",""
"31520","GEOP 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP500",""
"31521","GEOP 500-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Veronica B. Prush","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP500",""
"31106","GEOP 589-01","M","M","01/16/2023-05/09/2023","0900-0950","JONES 227","1","CLAS","Topics in Cmputatnl Geophysics","John Naliboff","13","15","2","0","N/A","https://catalog.nmt.edu/courses/GEOP589",""
"30113","GEOP 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP591",""
"30273","GEOP 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Susan L. Bilek","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP591",""
"30402","GEOP 591-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Glenn A. Spinelli","8","10","2","0","N/A","https://catalog.nmt.edu/courses/GEOP591",""
"30444","GEOP 591-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Jolante W. Van Wijk","9","10","1","0","N/A","https://catalog.nmt.edu/courses/GEOP591",""
"30989","GEOP 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","John Naliboff","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP591",""
"31522","GEOP 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP591",""
"31523","GEOP 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Veronica B. Prush","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP591",""
"30987","GEOP 592-01","M","M","01/16/2023-05/09/2023","1300-1350","MSEC 103","1","CLAS","Graduate Seminar","John Naliboff","4","10","6","0","N/A","https://catalog.nmt.edu/courses/GEOP592",""
"30988","GEOP 593-01","M","F","01/16/2023-05/09/2023","1200-1250","MSEC 195","1","CLAS","Seminar","Mark Person & Shari A. Kelley","3","10","7","0","N/A","https://catalog.nmt.edu/courses/GEOP593",""
"30201","GEOP 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Robert Balch","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"30274","GEOP 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Susan L. Bilek","8","10","2","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"30440","GEOP 595-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Glenn A. Spinelli","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"30445","GEOP 595-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Jolante W. Van Wijk","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"31526","GEOP 595-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","John Naliboff","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"31527","GEOP 595-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"31528","GEOP 595-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Glenn A. Spinelli","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"31529","GEOP 595-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Veronica B. Prush","10","10","0","0","N/A","https://catalog.nmt.edu/courses/GEOP595",""
"31482","GRMN 1120-01","M","M W F","01/16/2023-05/09/2023","1100-1150","SPEARE 15","3","CLAS","German II","Lois Phillips","16","20","4","0","$25","https://catalog.nmt.edu/courses/GRMN1120",""
"31072","GEX 601-01D","DE","","01/16/2023-05/09/2023","","WEB-V","3","CLAS","Argon Mass spectrometry (567)","Matthew T. Heizler","0","0","0","0","N/A","https://catalog.nmt.edu/courses/GEX601",""
"31073","GEX 601-02D","DE","","01/16/2023-05/09/2023","","","3","CLAS","Mineral Deposits of New Mexico","Virginia T. McLemore","1","1","0","0","N/A","https://catalog.nmt.edu/courses/GEX601",""
"31837","HIST 1120-01D","DE","","05/15/2023-06/02/2023","","WEB-V","3","CLAS","American History Since 1865","Gregory Stringer","30","30","0","0","N/A","https://catalog.nmt.edu/courses/HIST1120",""
"30765","HIST 1160-01","M","M W F","01/16/2023-05/09/2023","1300-1350","WEIR 203","3","CLAS","Western Civilization II","Yulia Mikhailova","1","25","24","0","$25","https://catalog.nmt.edu/courses/HIST1160",""
"30489","HIST 375-01","M","M W F","01/16/2023-05/09/2023","1200-1250","CRAMER 124","3","CLAS","Anct & Med Fndns Sci & Tech","Yulia Mikhailova","1","26","25","0","$25","https://catalog.nmt.edu/courses/HIST375",""
"31484","HIST 385-01","M","M W F","01/16/2023-05/09/2023","1400-1450","SPEARE 117","3","CLAS","Latin American Cultural Hist","Matthew S. Johnson","5","15","10","0","$25","https://catalog.nmt.edu/courses/HIST385",""
"30685","HIST 389-01","M","M W F","01/16/2023-05/09/2023","1000-1050","JONESA 102","3","CLAS","Medieval Europe","Yulia Mikhailova","15","25","10","0","$25","https://catalog.nmt.edu/courses/HIST389",""
"31704","HYD 414-01","M","M W F","01/16/2023-05/09/2023","1000-1050","MSEC 103","3","CLAS","Vadose Zone Hydrology","Alex J. Rinehart","15","15","0","0","$30","https://catalog.nmt.edu/courses/HYD414",""
"31705","HYD 414-01D","DE","M W F","01/16/2023-05/09/2023","1000-1050","","3","CLAS","Vadose Zone Hydrology","Alex J. Rinehart","0","0","0","0","N/A","https://catalog.nmt.edu/courses/HYD414",""
"30017","HYD 500-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Daniel S. Jones","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD500",""
"30019","HYD 500-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Daniel D. Cadol","9","10","1","0","N/A","https://catalog.nmt.edu/courses/HYD500",""
"30022","HYD 500-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Kate C. Leary","9","10","1","0","N/A","https://catalog.nmt.edu/courses/HYD500",""
"30023","HYD 500-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Alex J. Rinehart","8","10","2","0","N/A","https://catalog.nmt.edu/courses/HYD500",""
"30390","HYD 500-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Mark Person","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD500",""
"30446","HYD 500-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","Fred M. Phillips","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD500",""
"30451","HYD 500-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Directed Research","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD500",""
"30509","HYD 508-01","M","T R","01/16/2023-05/09/2023","0800-0915","MSEC 195","4","CLAS","Flow/Transport in Hydro System","Daniel D. Cadol","15","18","3","0","N/A","https://catalog.nmt.edu/courses/HYD508",""
"31034","HYD 508-01D","DE","T R","01/16/2023-05/09/2023","0800-0915","WEB-V","4","CLAS","Flow/Transport in Hydro System","Daniel D. Cadol","20","20","0","0","N/A","https://catalog.nmt.edu/courses/HYD508",""
"31581","HYD 514-01","M","M W F","01/16/2023-05/09/2023","1000-1050","MSEC 103","3","CLAS","Vadose Zone Hydrology","Alex J. Rinehart","13","15","2","0","$30","https://catalog.nmt.edu/courses/HYD514",""
"31584","HYD 514-01D","M","M W F","01/16/2023-05/09/2023","1000-1050","WEB-V","3","CLAS","Vadose Zone  Hydrology","Alex J. Rinehart","13","15","2","0","$30","https://catalog.nmt.edu/courses/HYD514",""
"31574","HYD 547-01","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 105","3","CLAS","Hydrologic Modeling","Mark Person","18","20","2","0","N/A","https://catalog.nmt.edu/courses/HYD547",""
"31577","HYD 547-01D","DE","T R","01/16/2023-05/09/2023","0930-1045","WEB-V","3","CLAS","Hydrologic Modeling","Mark Person","16","20","4","0","N/A","https://catalog.nmt.edu/courses/HYD547",""
"31571","HYD 562-01","M","T R","01/16/2023-05/09/2023","1100-1215","WEIR 202","3","CLAS","Fluvial Geomorphology","Kate C. Leary","10","15","5","0","N/A","https://catalog.nmt.edu/courses/HYD562",""
"31572","HYD 562-01D","DE","T R","01/16/2023-05/09/2023","1100-1215","WEB-V","3","CLAS","Fluvial Geomorphology","Kate C. Leary","12","15","3","0","N/A","https://catalog.nmt.edu/courses/HYD562",""
"31569","HYD 572-M01","M","T R","01/16/2023-05/09/2023","0930-1045","MSEC 195","1","CLAS","Special Topics in Engr Geology","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD572",""
"30024","HYD 591-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30025","HYD 591-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Daniel D. Cadol","9","10","1","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30026","HYD 591-03","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Daniel S. Jones","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30379","HYD 591-04","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Mark Person","9","10","1","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30448","HYD 591-05","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Fred M. Phillips","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30453","HYD 591-06","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Glenn A. Spinelli","9","10","1","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30457","HYD 591-07","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","John L. Wilson","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30747","HYD 591-08","M","","01/16/2023-05/09/2023","","","1","CLAS","Thesis","Alex J. Rinehart","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD591",""
"30179","HYD 592-01","M","M","01/16/2023-05/09/2023","1300-1350","MSEC 103","1","CLAS","Graduate Seminar","John Naliboff","4","10","6","0","N/A","https://catalog.nmt.edu/courses/HYD592",""
"30676","HYD 593-01","M","F","01/16/2023-05/09/2023","1200-1250","MSEC 195","1","CLAS","Seminar","Mark Person & Shari A. Kelley","3","10","7","0","N/A","https://catalog.nmt.edu/courses/HYD593",""
"30027","HYD 595-01","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Kate C. Leary","10","10","0","0","N/A","https://catalog.nmt.edu/courses/HYD595",""
"30028","HYD 595-02","M","","01/16/2023-05/09/2023","","","1","CLAS","Dissertation","Daniel D. Cadol","9","10","1","0","N/A","https://catalog.nmt.edu/courses/HYD595",""
