CRN,Course,*Campus,Days,Date,Time,Location,Hrs,Type,Title,Instructor,Seats,Limit,Enroll,Waitlist,Course Fees,Catalog
"31168","PHYS 328L-01","M","M","01/16/2023-05/09/2023","1701-1750","WORKC 310","1","CLAS","Astronomy Laboratory","David S. Meier","11","15","4","0","$100","Bookstore Link",
,,,,,,,,,,"Montana N. Williams",,,,,,,
"30175","PHYS 334-01","M","M W F","01/16/2023-05/09/2023","0900-0950","WORKC 310","3","CLAS","Radiation & Optics","Richard Sonnenfeld","2","15","13","0","N/A","Bookstore Link",
,,,"M W F","01/16/2023-05/09/2023","0900-0950","ETSCOR 105",,"CLAS",,,,,,,,,
"30176","PHYS 336L-01","M","M","01/16/2023-05/09/2023","1400-1700","WORKC 193","1","CLAS","E & M Measurements Lab","Adonis Ferreira Raiol Leal","0","7","7","0","$125","Bookstore Link",
"30377","PHYS 336L-02","M","W","01/16/2023-05/09/2023","1400-1700","WORKC 193","1","CLAS","E & M Measurements Lab","Adonis Ferreira Raiol Leal","7","7","0","0","$125","Bookstore Link",
"30821","PHYS 336L-03","M","F","01/16/2023-05/09/2023","1400-1700","WORKC 193","1","CLAS","E & M Measurements Lab","Adonis Ferreira Raiol Leal","3","7","4","0","$125","Bookstore Link",
"30177","PHYS 340-01","M","T R","01/16/2023-05/09/2023","1400-1515","WORKC 310","3","CLAS","Intro to Quantum Theory","Peter Hofner","10","25","15","0","N/A","Bookstore Link",
"30237","PHYS 380-01","M","W","01/16/2023-05/09/2023","1400-1550","WORKC 310","1","CLAS","Practicum in Problem Solving","Douglas P. Wells","12","25","13","0","N/A","Bookstore Link",
"30173","PHYS 426-01","M","T R","01/16/2023-05/09/2023","1230-1345","WORKC 310","3","CLAS","Astrophysics IV","Peter Hofner","8","15","7","0","N/A","Bookstore Link",
"31708","PHYS 433-03","M",,"01/16/2023-05/09/2023",,,"3","CLAS","Problems in Atmospheric Physic","Caitano L. DA Silva","14","15","1","0","N/A","Bookstore Link",
"30238","PHYS 451L-01","M","M","01/16/2023-05/09/2023","1400-1630","WORKC 224","2","CLAS","Senior Lab","Kenneth R. Minschwaner","0","9","9","0","$100","Bookstore Link",
"31068","PHYS 451L-02","M","W","01/16/2023-05/09/2023","1400-1630","WORKC 224","2","CLAS","Senior Lab","Kenneth R. Minschwaner","1","9","8","0","$100","Bookstore Link",
"31775","PHYS 489-01","M","F","01/16/2023-05/09/2023","1300-1450","WORKC 113","2","CLAS","Intro to Nuclear Science","Douglas P. Wells","7","10","3","0","N/A","Bookstore Link",
"30030","PHYS 500-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Michelle J. Creech-Eakman","9","10","1","0","N/A","Bookstore Link",
"30823","PHYS 500-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Jean Eilek","10","10","0","0","N/A","Bookstore Link",
"30031","PHYS 500-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Peter Hofner","8","10","2","0","N/A","Bookstore Link",
"30032","PHYS 500-04","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Adonis Ferreira Raiol Leal","10","10","0","0","N/A","Bookstore Link",
"30033","PHYS 500-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Kenneth R. Minschwaner","9","10","1","0","N/A","Bookstore Link",
"30034","PHYS 500-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Raul Morales Juberias","10","10","0","0","N/A","Bookstore Link",
"30035","PHYS 500-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","David Raymond","10","10","0","0","N/A","Bookstore Link",
"30036","PHYS 500-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Sharon L. Sessions","10","10","0","0","N/A","Bookstore Link",
"30037","PHYS 500-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Richard Sonnenfeld","9","10","1","0","N/A","Bookstore Link",
"30605","PHYS 500-10","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Caitano L. DA Silva","7","10","3","0","N/A","Bookstore Link",
"30228","PHYS 500-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","David Westpfahl","10","10","0","0","N/A","Bookstore Link",
"30300","PHYS 500-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Lisa Young","9","10","1","0","N/A","Bookstore Link",
"30633","PHYS 500-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Zeljka Stone","10","10","0","0","N/A","Bookstore Link",
"30634","PHYS 500-15","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Paul Demorest","9","10","1","0","N/A","Bookstore Link",
"30343","PHYS 500-16","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Van Romero","10","10","0","0","N/A","Bookstore Link",
"30744","PHYS 500-17","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","Ryan P. Norris","8","10","2","0","N/A","Bookstore Link",
"31709","PHYS 500-18","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Directed Research","David S. Meier","10","10","0","0","N/A","Bookstore Link",
"30388","PHYS 502-01","M","M","01/16/2023-05/09/2023","1400-1600","WORKC 352","2","CLAS","Intro Resrch & Scientific Comm","Gloria L. Manney","8","15","7","0","N/A","Bookstore Link",
"31635","PHYS 508-01","M","M W F","01/16/2023-05/09/2023","1000-1050","WORKC 310","3","CLAS","Statistical Mechanics","Sharon L. Sessions","5","15","10","0","N/A","Bookstore Link",
"31633","PHYS 518-01","M","M W F","01/16/2023-05/09/2023","1100-1150","WORKC 310","3","CLAS","Quantum Mechanics","Douglas P. Wells","5","15","10","0","N/A","Bookstore Link",
"31634","PHYS 535-01","M","M W","01/16/2023-05/09/2023","1600-1715","WORKC 352","3","CLAS","Physics of Lightning","Richard Sonnenfeld","9","15","6","0","N/A","Bookstore Link",
,,,,,,,,,,"Caitano L. DA Silva",,,,,,,
"30038","PHYS 579-01","M","R","01/16/2023-05/09/2023","1545-1700","WORKC 101","1","CLAS","Graduate-Faculty Seminar","Michelle J. Creech-Eakman","16","30","14","0","N/A","Bookstore Link",
"30824","PHYS 580-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Graduate Internship","Richard Sonnenfeld","10","10","0","0","N/A","Bookstore Link",
"31636","PHYS 589-01","M","T R","01/16/2023-05/09/2023","1230-1345","WORKC 352","3","CLAS","Spectroscopy","Michelle J. Creech-Eakman","9","15","6","0","N/A","Bookstore Link",
,,,,,,,,,,"Kenneth R. Minschwaner",,,,,,,
"31776","PHYS 589-02","M","F","01/16/2023-05/09/2023","1300-1450","WORKC 113","2","CLAS","Intro to Nuclear Science","Douglas P. Wells","7","10","3","0","N/A","Bookstore Link",
"30040","PHYS 590-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Jean Eilek","9","10","1","0","N/A","Bookstore Link",
"30041","PHYS 590-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Michelle J. Creech-Eakman","9","10","1","0","N/A","Bookstore Link",
"30042","PHYS 590-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Peter Hofner","9","10","1","0","N/A","Bookstore Link",
"30043","PHYS 590-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Van Romero","10","10","0","0","N/A","Bookstore Link",
"30044","PHYS 590-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Kenneth R. Minschwaner","10","10","0","0","N/A","Bookstore Link",
"30046","PHYS 590-10","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","David Raymond","10","10","0","0","N/A","Bookstore Link",
"30047","PHYS 590-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Sharon L. Sessions","10","10","0","0","N/A","Bookstore Link",
"30039","PHYS 590-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Richard Sonnenfeld","10","10","0","0","N/A","Bookstore Link",
"30226","PHYS 590-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","David Westpfahl","10","10","0","0","N/A","Bookstore Link",
"30303","PHYS 590-14","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Lisa Young","10","10","0","0","N/A","Bookstore Link",
"30536","PHYS 590-19","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Douglas P. Wells","10","10","0","0","N/A","Bookstore Link",
"30606","PHYS 590-20","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Caitano L. DA Silva","10","10","0","0","N/A","Bookstore Link",
"30840","PHYS 590-21","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Zeljka Stone","10","10","0","0","N/A","Bookstore Link",
"30841","PHYS 590-22","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Adonis Ferreira Raiol Leal","10","10","0","0","N/A","Bookstore Link",
"30842","PHYS 590-23","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Ryan P. Norris","10","10","0","0","N/A","Bookstore Link",
"30843","PHYS 590-24","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Paul Demorest","10","10","0","0","N/A","Bookstore Link",
"31710","PHYS 590-25","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","David S. Meier","10","10","0","0","N/A","Bookstore Link",
"30048","PHYS 591-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Jean Eilek","10","10","0","0","N/A","Bookstore Link",
"30049","PHYS 591-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Michelle J. Creech-Eakman","10","10","0","0","N/A","Bookstore Link",
"30050","PHYS 591-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Peter Hofner","10","10","0","0","N/A","Bookstore Link",
"30051","PHYS 591-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Van Romero","10","10","0","0","N/A","Bookstore Link",
"30052","PHYS 591-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Kenneth R. Minschwaner","10","10","0","0","N/A","Bookstore Link",
"30053","PHYS 591-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Raul Morales Juberias","10","10","0","0","N/A","Bookstore Link",
"30054","PHYS 591-10","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","David Raymond","10","10","0","0","N/A","Bookstore Link",
"30055","PHYS 591-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Sharon L. Sessions","10","10","0","0","N/A","Bookstore Link",
"30137","PHYS 591-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Richard Sonnenfeld","10","10","0","0","N/A","Bookstore Link",
"30243","PHYS 591-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","David Westpfahl","10","10","0","0","N/A","Bookstore Link",
"30304","PHYS 591-14","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Lisa Young","10","10","0","0","N/A","Bookstore Link",
"30316","PHYS 591-15","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Zeljka Stone","10","10","0","0","N/A","Bookstore Link",
"30346","PHYS 591-16","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Paul Demorest","10","10","0","0","N/A","Bookstore Link",
"30347","PHYS 591-17","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Ryan P. Norris","10","10","0","0","N/A","Bookstore Link",
"30537","PHYS 591-19","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Douglas P. Wells","10","10","0","0","N/A","Bookstore Link",
"30607","PHYS 591-20","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Caitano L. DA Silva","10","10","0","0","N/A","Bookstore Link",
"30844","PHYS 591-21","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","Adonis Ferreira Raiol Leal","10","10","0","0","N/A","Bookstore Link",
"31711","PHYS 591-22","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Thesis","David S. Meier","10","10","0","0","N/A","Bookstore Link",
"30056","PHYS 595-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Jean Eilek","10","10","0","0","N/A","Bookstore Link",
"30057","PHYS 595-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Michelle J. Creech-Eakman","8","10","2","0","N/A","Bookstore Link",
"31785","PHYS 595-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Douglas P. Wells","3","5","2","0","N/A","Bookstore Link",
"30058","PHYS 595-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Peter Hofner","9","10","1","0","N/A","Bookstore Link",
"30059","PHYS 595-07","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Van Romero","10","10","0","0","N/A","Bookstore Link",
"30060","PHYS 595-08","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Kenneth R. Minschwaner","9","10","1","0","N/A","Bookstore Link",
"30061","PHYS 595-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Raul Morales Juberias","10","10","0","0","N/A","Bookstore Link",
"30062","PHYS 595-10","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","David Raymond","10","10","0","0","N/A","Bookstore Link",
"30063","PHYS 595-11","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Sharon L. Sessions","10","10","0","0","N/A","Bookstore Link",
"30244","PHYS 595-12","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Richard Sonnenfeld","9","10","1","0","N/A","Bookstore Link",
"30245","PHYS 595-13","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","David Westpfahl","10","10","0","0","N/A","Bookstore Link",
"30306","PHYS 595-14","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Lisa Young","10","10","0","0","N/A","Bookstore Link",
"30317","PHYS 595-15","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Zeljka Stone","10","10","0","0","N/A","Bookstore Link",
"30344","PHYS 595-16","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Paul Demorest","9","10","1","0","N/A","Bookstore Link",
"30345","PHYS 595-17","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Ryan P. Norris","10","10","0","0","N/A","Bookstore Link",
"30608","PHYS 595-20","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Caitano L. DA Silva","10","10","0","0","N/A","Bookstore Link",
"30845","PHYS 595-21","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","Adonis Ferreira Raiol Leal","10","10","0","0","N/A","Bookstore Link",
"31712","PHYS 595-22","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Dissertation","David S. Meier","8","10","2","0","N/A","Bookstore Link",
"30777","PSYC 1110-01","M","M W F","01/16/2023-05/09/2023","0900-0950","CRAMER 203","3","CLAS","Introduction to Psychology","Taffeta M. Elliott","5","60","55","0","$15","Bookstore Link",
"30782","PSYC 1180-01","M","T R","01/16/2023-05/09/2023","1715-1830","WEIR 202","3","CLAS","Science & Pseudoscience","David E. Thomas","1","37","36","0","$15","Bookstore Link",
"31836","PSYC 189-01D","DE","T R","05/15/2023-06/02/2023","1200-1430","WEB-V","1","CLAS","Freestyle STEAM","Stewart Thompson","25","25","0","0","N/A","Bookstore Link",
"31490","PSYC 2110-01","M","T R","01/16/2023-05/09/2023","1230-1345","CRAMER 101","3","CLAS","Social Psychology","Mark C. Samuels","7","30","23","0","$15","Bookstore Link",
"30785","PSYC 2285-01","M","M W F","01/16/2023-05/09/2023","1100-1150","CRAMER 203","3","CLAS","Experimental Psychology","Taffeta M. Elliott","7","24","17","0","$15","Bookstore Link",
"30786","PSYC 2285L-01","M","W","01/16/2023-05/09/2023","1400-1550","WEIR 202","1","CLAS","Experimental Psychology Lab","Taffeta M. Elliott","7","24","17","0","$40","Bookstore Link",
"31492","PSYC 305-01","M","T R","01/16/2023-05/09/2023","0930-1045","SPEARE 20","3","CLAS","Cognitive Psychology","Mark C. Samuels","11","16","5","0","$15","Bookstore Link",
"31494","PSYC 305L-01","M","F","01/16/2023-05/09/2023","1400-1550","SPEARE 20","1","CLAS","Cognitive Psychology Lab","Mark C. Samuels","11","16","5","0","$40","Bookstore Link",
"31586","PSYC 330-01","M","T R","01/16/2023-05/09/2023","1100-1215","JONESA 101","3","CLAS","Clinical Psychology","Stewart Thompson","12","30","18","0","$15","Bookstore Link",
"31587","PSYC 410-01","M","T R","01/16/2023-05/09/2023","1400-1515","CRAMER 101","3","CLAS","Neurology","Stewart Thompson","4","20","16","0","$15","Bookstore Link",
"31491","PSYC 472-01","M","R","01/16/2023-05/09/2023","1700-1750","FITCH 207","1","CLAS","Senior Seminar","Stewart Thompson","16","20","4","0","$5","Bookstore Link",
"31765","PSYC 491-01","M",,"01/16/2023-05/09/2023",,,"3","CLAS","Research in Cognition","Mark C. Samuels","0","1","1","0","N/A","Bookstore Link",
"31814","PSYC 491-02","M",,"01/17/2023-05/09/2023",,,"1","CLAS","Misinformation in Medicine","Stewart Thompson","0","1","1","0","N/A","Bookstore Link",
"31624","PSYC 589-01","M","T R","01/16/2023-05/09/2023","1400-1515","CRAMER 101","3","CLAS","Neurology","Stewart Thompson","20","20","0","0","N/A","Bookstore Link",
"31591","PCOM 505-01D","DE","M","01/16/2023-05/09/2023","1415-1645","WEB-V","3","CLAS","Ethical/Soc Issues in Sci/Tech","Christopher J. ChoGlueck","7","15","8","0","$45","Bookstore Link",
"31266","ST 524D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","1","CLAS","Survey of Chemistry","Menake E. Piyasena","22","25","3","0","$20","Bookstore Link",
"31267","ST 526D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","1","CLAS","Survey of Physics","David Westpfahl","25","25","0","0","$20","Bookstore Link",
"30404","ST 530D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Technical Comm for Teachers","Julie Ford","20","25","5","0","$20","Bookstore Link",
"31473","ST 534D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Intro to Web & Mobile App Deve","Jun Zheng","24","25","1","0","$20","Bookstore Link",
"31358","ST 543-01D","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Genetics","Linda C. DeVeaux","16","25","9","0","$20","Bookstore Link",
"31713","ST 550D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Math for Teachers (Recorded)","Andrew Phillips","20","25","5","0","N/A","Bookstore Link",
"31475","ST 555D-1","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Computational Thinking","Subhasish Mazumdar","25","25","0","0","$20","Bookstore Link",
"31268","ST 561D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Intro to Linear Algebra","Todd Wolford","20","25","5","0","$20","Bookstore Link",
"31359","ST 568-01D","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Physics of the Solar System","Raul Morales Juberias","23","25","2","0","$20","Bookstore Link",
"30486","ST 580D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Introduction to Biochemistry","Praveen Patidar","23","25","2","0","$20","Bookstore Link",
"31269","ST 589D-01","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Earth History","Daniel S. Jones","17","25","8","0","$20","Bookstore Link",
"31270","ST 589D-03","DE",,"01/16/2023-05/09/2023",,"WEB-V","2","CLAS","Looking Underground","Isabel M. Morris","22","25","3","0","$20","Bookstore Link",
"30247","ST 590-01","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","David Westpfahl","7","10","3","0","$20","Bookstore Link",
"30330","ST 590-02","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Mark C. Samuels","8","10","2","0","$20","Bookstore Link",
"30566","ST 590-03","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Kaarin K. Goncz","9","10","1","0","$20","Bookstore Link",
"31020","ST 590-05","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Taffeta M. Elliott","4","5","1","0","$20","Bookstore Link",
"31021","ST 590-06","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Linda C. DeVeaux","4","5","1","0","$20","Bookstore Link",
"31024","ST 590-09","M",,"01/16/2023-05/09/2023",,,"1","CLAS","Independent Study","Raul Morales Juberias","4","5","1","0","$20","Bookstore Link",
"31495","SOSC 1110-01","M","T R","01/16/2023-05/09/2023","1100-1215","SPEARE 116","3","CLAS","Intro to Sci & Tech Studies","Michael W. Bouchey","0","15","15","1","$25","Bookstore Link",
"31499","SOSC 1110-02","M","T R","01/16/2023-05/09/2023","1100-1215","SPEARE 116","3","CLAS","Intro to Sci & Tech Stu(fresh)","Michael W. Bouchey","0","10","10","5","$25","Bookstore Link",
"31504","SOSC 2120-01","M","T R","01/16/2023-05/09/2023","1400-1515","MSEC 195","3","CLAS","Unintended Consequences","Michael W. Bouchey","0","15","15","0","$25","Bookstore Link",
"31512","SOSC 2120-02","M","T R","01/16/2023-05/09/2023","1400-1515","MSEC 195","3","CLAS","Unintended Consequences(fresh)","Michael W. Bouchey","0","10","10","0","$25","Bookstore Link",
"31357","SOSC 489-02","M","T R","01/16/2023-05/09/2023","1530-1645","SPEARE 16","3","CLAS","Video Game Research","Hayley N. McCullough","0","15","15","0","$25","Bookstore Link",
"30776","SPAN 1110-01","M","M W F","01/16/2023-05/09/2023","0900-0950","SPEARE 117","3","CLAS","Elementary Spanish I","Matthew S. Johnson","1","25","24","0","$25","Bookstore Link",
"31332","SPAN 289-01","M","M W F","01/16/2023-05/09/2023","1500-1550","SPEARE 117","3","CLAS","Conversational Spanish","Matthew S. Johnson","14","25","11","0","$25","Bookstore Link",
